2013-04-29,69.1
2013-04-30,72.0
2013-05-01,73.9
2013-05-02,82.9
2013-05-03,82.9
2013-05-04,80.1
2013-05-05,80.1
2013-05-06,73.9
2013-05-07,75.0
2013-05-08,77.0
2013-05-09,80.1
2013-05-10,80.1
2013-05-11,80.1
2013-05-12,61.0
2013-05-13,60.1
2013-05-14,54.0
2013-05-15,75.9
2013-05-16,79.0
2013-05-17,81.0
2013-05-18,81.0
2013-05-19,81.0
2013-05-20,84.9
2013-05-21,88.0
2013-05-22,88.0
2013-05-23,81.0
2013-05-24,66.0
2013-05-25,61.0
2013-05-26,64.0
2013-05-27,68.0
2013-05-28,68.0
2013-05-29,73.4
2013-05-30,79.0
2013-05-31,86.0
2013-06-01,86.0
2013-06-02,79.0
2013-06-03,70.0
2013-06-04,68.0
2013-06-05,71.1
2013-06-06,71.1
2013-06-07,70.0
2013-06-08,68.0
2013-06-09,73.9
2013-06-10,79.0
2013-06-11,79.0
2013-06-12,81.0
2013-06-13,81.0
2013-06-14,78.1
2013-06-15,78.1
2013-06-16,75.9
2013-06-17,80.1
2013-06-18,86.0
2013-06-19,86.0
2013-06-20,75.0
2013-06-21,81.0
2013-06-22,84.9
2013-06-23,87.1
2013-06-24,88.0
2013-06-25,88.0
2013-06-26,87.1
2013-06-27,81.0
2013-06-28,84.9
2013-06-29,84.9
2013-06-30,80.1
2013-07-01,78.1
